"person_id","study_id","language","gender","age","education","hg_1","hg_3","hg_4","hg_7","hg_10","hg_13","pp_1","pp_6","pp_8","pp_11","pp_12","pp_14","pp_15","pp_17","mc_1","mc_2","mc_3","mc_7","mc_15","mc_18","mc_20","mc_23","hg","pp","mc","cr","cp","cc"
"04_377","04","DE","m",22,6,3,2,NA,3,3,2,4,NA,3,NA,5,5,4,NA,4,NA,6,NA,NA,3,5,4,2.6,4.2,4.4,NA,NA,NA
"04_380","04","DE","f",30,5,5,4,NA,6,3,5,2,NA,2,NA,4,1,1,NA,5,NA,5,NA,NA,4,4,5,4.6,2,4.6,NA,NA,NA
"04_385","04","DE","f",44,6,5,4,NA,5,5,4,3,NA,3,NA,4,3,4,NA,5,NA,5,NA,NA,4,5,4,4.6,3.4,4.6,NA,NA,NA
"04_386","04","DE","f",62,6,5,3,NA,4,4,4,3,NA,4,NA,2,3,5,NA,4,NA,4,NA,NA,5,3,4,4,3.4,4,NA,NA,NA
"04_387","04","DE","f",36,6,5,4,NA,4,4,5,4,NA,4,NA,5,5,4,NA,6,NA,6,NA,NA,4,5,5,4.4,4.4,5.2,NA,NA,NA
"04_390","04","DE","f",60,3,4,4,NA,3,4,4,1,NA,1,NA,1,1,1,NA,3,NA,4,NA,NA,3,4,4,3.8,1,3.6,NA,NA,NA
"04_392","04","DE","f",21,5,4,4,NA,5,5,6,1,NA,1,NA,2,1,1,NA,4,NA,6,NA,NA,5,3,4,4.8,1.2,4.4,NA,NA,NA
"04_394","04","DE","f",18,5,4,4,NA,4,4,5,5,NA,3,NA,4,4,3,NA,4,NA,5,NA,NA,4,3,3,4.2,3.8,3.8,NA,NA,NA
"04_399","04","DE","f",19,5,4,4,NA,4,4,4,3,NA,3,NA,4,3,3,NA,5,NA,4,NA,NA,3,4,4,4,3.2,4,NA,NA,NA
"04_400","04","DE",NA,54,6,5,4,NA,4,3,5,5,NA,5,NA,4,4,5,NA,4,NA,4,NA,NA,3,3,3,4.2,4.6,3.4,NA,NA,NA
"04_402","04","DE","f",32,6,5,3,NA,3,4,4,4,NA,4,NA,4,3,4,NA,3,NA,4,NA,NA,2,3,3,3.8,3.8,3,NA,NA,NA
"04_417","04","DE","f",23,5,5,5,NA,4,2,4,2,NA,3,NA,4,2,3,NA,6,NA,5,NA,NA,4,5,4,4,2.8,4.8,NA,NA,NA
"04_419","04","DE","f",19,5,4,4,NA,3,4,4,4,NA,5,NA,5,4,4,NA,3,NA,4,NA,NA,4,3,4,3.8,4.4,3.6,NA,NA,NA
"04_421","04","DE","m",44,6,6,4,NA,3,5,5,5,NA,3,NA,3,3,3,NA,5,NA,4,NA,NA,4,4,4,4.6,3.4,4.2,NA,NA,NA
"04_455","04","DE","m",61,5,4,3,NA,2,3,5,5,NA,2,NA,4,2,3,NA,5,NA,5,NA,NA,4,5,5,3.4,3.2,4.8,NA,NA,NA
"04_460","04","DE","f",25,6,4,5,NA,4,4,4,4,NA,2,NA,2,2,2,NA,5,NA,5,NA,NA,3,5,4,4.2,2.4,4.4,NA,NA,NA
"04_470","04","DE","f",18,5,4,6,NA,4,4,6,4,NA,3,NA,5,3,3,NA,4,NA,4,NA,NA,4,4,4,4.8,3.6,4,NA,NA,NA
"04_475","04","DE","f",29,5,4,4,NA,3,4,6,1,NA,2,NA,5,1,2,NA,5,NA,4,NA,NA,2,3,4,4.2,2.2,3.6,NA,NA,NA
"04_482","04","DE","f",21,5,4,4,NA,4,4,4,3,NA,3,NA,4,2,2,NA,4,NA,2,NA,NA,4,3,4,4,2.8,3.4,NA,NA,NA
"04_484","04","DE","f",24,6,3,3,NA,4,4,6,3,NA,3,NA,4,3,4,NA,3,NA,2,NA,NA,3,3,3,4,3.4,2.8,NA,NA,NA
"04_486","04","DE","f",50,3,3,2,NA,3,2,4,2,NA,2,NA,2,2,2,NA,2,NA,4,NA,NA,2,2,2,2.8,2,2.4,NA,NA,NA
"04_491","04","DE","m",34,6,5,4,NA,3,4,4,2,NA,3,NA,4,4,4,NA,6,NA,3,NA,NA,4,5,4,4,3.4,4.4,NA,NA,NA
"04_493","04","DE","f",24,6,5,4,NA,5,5,5,4,NA,2,NA,6,2,2,NA,4,NA,6,NA,NA,5,3,5,4.8,3.2,4.6,NA,NA,NA
"04_497","04","DE","f",26,6,4,2,NA,2,2,4,2,NA,2,NA,4,2,1,NA,5,NA,3,NA,NA,4,3,4,2.8,2.2,3.8,NA,NA,NA
"04_499","04","DE","f",30,6,3,3,NA,2,3,4,4,NA,4,NA,4,4,4,NA,3,NA,3,NA,NA,2,3,3,3,4,2.8,NA,NA,NA
"04_503","04","DE","f",33,6,4,5,NA,3,3,4,3,NA,4,NA,5,3,5,NA,5,NA,5,NA,NA,3,3,4,3.8,4,4,NA,NA,NA
"04_518","04","DE","f",27,6,4,5,NA,6,4,5,3,NA,2,NA,3,1,3,NA,6,NA,5,NA,NA,4,4,5,4.8,2.4,4.8,NA,NA,NA
"04_520","04","DE","f",35,5,3,2,NA,4,1,4,5,NA,5,NA,6,4,4,NA,1,NA,3,NA,NA,1,1,2,2.8,4.8,1.6,NA,NA,NA
"04_528","04","DE","nb",24,5,4,1,NA,1,3,3,5,NA,4,NA,5,4,4,NA,4,NA,4,NA,NA,4,3,4,2.4,4.4,3.8,NA,NA,NA
"04_533","04","DE","f",23,6,4,3,NA,4,4,4,4,NA,3,NA,4,2,4,NA,4,NA,4,NA,NA,4,4,4,3.8,3.4,4,NA,NA,NA
"04_540","04","DE","f",43,6,5,4,NA,5,6,6,5,NA,2,NA,5,4,4,NA,4,NA,5,NA,NA,4,4,5,5.2,4,4.4,NA,NA,NA
"04_543","04","DE","f",42,5,5,3,NA,4,5,5,4,NA,4,NA,4,4,4,NA,4,NA,4,NA,NA,5,5,5,4.4,4,4.6,NA,NA,NA
"04_545","04","DE","m",21,5,5,3,NA,5,4,5,4,NA,1,NA,4,4,1,NA,5,NA,6,NA,NA,4,4,5,4.4,2.8,4.8,NA,NA,NA
"04_547","04","DE","m",35,6,3,2,NA,3,1,3,3,NA,3,NA,5,3,3,NA,5,NA,2,NA,NA,4,4,3,2.4,3.4,3.6,NA,NA,NA
"04_551","04","DE","f",59,6,5,6,NA,4,5,6,5,NA,5,NA,2,6,4,NA,6,NA,3,NA,NA,4,6,5,5.2,4.4,4.8,NA,NA,NA
"04_564","04","DE","m",30,6,5,4,NA,4,4,5,5,NA,1,NA,4,3,4,NA,6,NA,4,NA,NA,3,4,4,4.4,3.4,4.2,NA,NA,NA
"04_565","04","DE","m",29,6,4,3,NA,4,5,5,4,NA,2,NA,6,3,2,NA,6,NA,5,NA,NA,5,5,5,4.2,3.4,5.2,NA,NA,NA
"04_570","04","DE","m",29,6,4,5,NA,4,5,5,3,NA,4,NA,4,3,4,NA,5,NA,6,NA,NA,2,2,3,4.6,3.6,3.6,NA,NA,NA
"04_576","04","DE","f",57,6,5,4,NA,3,3,4,4,NA,3,NA,3,3,4,NA,4,NA,5,NA,NA,3,4,5,3.8,3.4,4.2,NA,NA,NA
"04_577","04","DE",NA,27,NA,6,6,NA,4,5,6,3,NA,5,NA,3,4,4,NA,6,NA,6,NA,NA,5,5,4,5.4,3.8,5.2,NA,NA,NA
"04_578","04","DE","m",33,6,4,4,NA,4,4,5,5,NA,4,NA,5,5,5,NA,5,NA,5,NA,NA,4,5,4,4.2,4.8,4.6,NA,NA,NA
"04_586","04","DE","f",43,5,6,2,NA,1,4,5,6,NA,4,NA,6,4,3,NA,6,NA,4,NA,NA,3,4,6,3.6,4.6,4.6,NA,NA,NA
"04_588","04","DE","f",22,5,4,1,NA,1,2,4,4,NA,5,NA,5,2,4,NA,4,NA,5,NA,NA,3,1,3,2.4,4,3.2,NA,NA,NA
"04_589","04","DE","f",21,5,4,4,NA,4,4,4,4,NA,1,NA,3,3,4,NA,5,NA,6,NA,NA,4,4,5,4,3,4.8,NA,NA,NA
"04_594","04","DE","m",30,6,5,3,NA,5,5,4,5,NA,4,NA,5,4,5,NA,5,NA,4,NA,NA,5,4,5,4.4,4.6,4.6,NA,NA,NA
"04_597","04","DE","m",29,NA,3,3,NA,5,4,6,1,NA,4,NA,6,1,1,NA,4,NA,3,NA,NA,2,2,5,4.2,2.6,3.2,NA,NA,NA
"04_602","04","DE","f",46,6,5,3,NA,4,4,5,3,NA,3,NA,4,3,3,NA,4,NA,4,NA,NA,3,4,4,4.2,3.2,3.8,NA,NA,NA
"04_608","04","DE","f",24,5,4,4,NA,4,5,5,1,NA,2,NA,6,2,1,NA,6,NA,6,NA,NA,6,5,5,4.4,2.4,5.6,NA,NA,NA
"05_202","05","DE","f",24,6,5,3,NA,4,3,4,1,NA,1,NA,3,1,1,NA,3,NA,2,NA,NA,1,2,3,3.8,1.4,2.2,NA,NA,NA
"05_203","05","DE","f",24,6,3,4,NA,3,4,4,3,NA,2,NA,3,2,2,NA,5,NA,5,NA,NA,3,3,4,3.6,2.4,4,NA,NA,NA
"05_205","05","DE","f",57,3,5,4,NA,4,3,5,5,NA,4,NA,4,4,3,NA,5,NA,4,NA,NA,3,4,4,4.2,4,4,NA,NA,NA
"05_215","05","DE","f",22,5,3,5,NA,6,5,4,4,NA,4,NA,6,4,3,NA,3,NA,5,NA,NA,3,6,5,4.6,4.2,4.4,NA,NA,NA
"05_225","05","DE","f",37,6,3,3,NA,1,2,4,3,NA,2,NA,3,2,1,NA,3,NA,3,NA,NA,3,2,2,2.6,2.2,2.6,NA,NA,NA
"05_233","05","DE","f",25,6,2,2,NA,4,4,4,3,NA,3,NA,5,4,2,NA,3,NA,3,NA,NA,4,2,3,3.2,3.4,3,NA,NA,NA
"05_236","05","DE","m",24,6,4,4,NA,6,5,5,2,NA,2,NA,5,1,4,NA,6,NA,5,NA,NA,4,4,5,4.8,2.8,4.8,NA,NA,NA
"05_244","05","DE","m",32,6,5,3,NA,4,5,4,6,NA,6,NA,6,4,5,NA,5,NA,5,NA,NA,5,5,4,4.2,5.4,4.8,NA,NA,NA
"05_247","05","DE","f",31,6,5,4,NA,4,4,4,3,NA,2,NA,4,2,2,NA,6,NA,5,NA,NA,4,5,4,4.2,2.6,4.8,NA,NA,NA
"05_255","05","DE","f",21,5,4,4,NA,4,4,4,4,NA,4,NA,3,4,3,NA,3,NA,4,NA,NA,4,4,4,4,3.6,3.8,NA,NA,NA
"05_257","05","DE","f",23,3,3,6,NA,6,4,5,4,NA,3,NA,6,3,2,NA,5,NA,3,NA,NA,3,3,4,4.8,3.6,3.6,NA,NA,NA
"05_258","05","DE","f",27,NA,4,4,NA,4,4,4,3,NA,4,NA,4,3,3,NA,4,NA,3,NA,NA,3,3,3,4,3.4,3.2,NA,NA,NA
"05_259","05","DE","f",27,6,3,4,NA,6,5,5,2,NA,1,NA,4,2,3,NA,3,NA,5,NA,NA,1,4,4,4.6,2.4,3.4,NA,NA,NA
"05_260","05","DE","f",19,5,3,4,NA,4,5,5,3,NA,2,NA,5,3,3,NA,4,NA,4,NA,NA,4,3,3,4.2,3.2,3.6,NA,NA,NA
"05_262","05","DE","f",24,6,4,3,NA,4,4,3,4,NA,3,NA,4,3,3,NA,4,NA,3,NA,NA,3,5,4,3.6,3.4,3.8,NA,NA,NA
"05_263","05","DE","f",24,6,4,4,NA,4,5,5,5,NA,3,NA,3,2,3,NA,3,NA,5,NA,NA,4,2,4,4.4,3.2,3.6,NA,NA,NA
"05_265","05","DE","f",33,5,5,3,NA,2,3,3,6,NA,4,NA,6,5,4,NA,6,NA,6,NA,NA,4,4,3,3.2,5,4.6,NA,NA,NA
"05_268","05","DE","f",23,5,4,3,NA,3,5,4,4,NA,3,NA,3,3,3,NA,6,NA,4,NA,NA,3,3,4,3.8,3.2,4,NA,NA,NA
"05_269","05","DE","f",61,NA,5,4,NA,3,5,4,5,NA,4,NA,4,5,5,NA,5,NA,4,NA,NA,3,6,4,4.2,4.6,4.4,NA,NA,NA
"05_270","05","DE","f",22,6,5,6,NA,5,5,5,5,NA,5,NA,5,4,3,NA,4,NA,4,NA,NA,3,5,6,5.2,4.4,4.4,NA,NA,NA
"05_271","05","DE","m",24,5,6,6,NA,4,4,6,4,NA,6,NA,5,6,4,NA,1,NA,6,NA,NA,3,5,5,5.2,5,4,NA,NA,NA
"05_275","05","DE","m",19,5,6,5,NA,5,3,6,4,NA,6,NA,5,5,4,NA,6,NA,4,NA,NA,2,6,5,5,4.8,4.6,NA,NA,NA
"05_281","05","DE","f",37,NA,4,4,NA,4,4,4,4,NA,4,NA,4,3,4,NA,4,NA,4,NA,NA,4,5,4,4,3.8,4.2,NA,NA,NA
"05_284","05","DE","m",24,6,4,4,NA,4,5,5,4,NA,5,NA,4,4,3,NA,5,NA,4,NA,NA,5,3,4,4.4,4,4.2,NA,NA,NA
"05_285","05","DE","f",29,3,4,4,NA,4,3,4,4,NA,3,NA,5,2,2,NA,4,NA,2,NA,NA,3,3,3,3.8,3.2,3,NA,NA,NA
"05_294","05","DE","f",20,5,3,4,NA,6,5,5,4,NA,4,NA,4,3,3,NA,5,NA,4,NA,NA,4,3,4,4.6,3.6,4,NA,NA,NA
"05_298","05","DE","f",27,6,4,4,NA,5,4,4,3,NA,3,NA,6,1,3,NA,4,NA,5,NA,NA,4,3,3,4.2,3.2,3.8,NA,NA,NA
"05_303","05","DE","m",33,6,4,3,NA,3,4,4,2,NA,3,NA,2,3,2,NA,5,NA,5,NA,NA,4,5,5,3.6,2.4,4.8,NA,NA,NA
"05_305","05","DE","f",24,6,5,4,NA,4,5,4,5,NA,4,NA,4,1,3,NA,4,NA,3,NA,NA,3,3,3,4.4,3.4,3.2,NA,NA,NA
"05_309","05","DE","f",19,5,4,4,NA,3,4,5,5,NA,3,NA,6,4,6,NA,4,NA,4,NA,NA,4,4,4,4,4.8,4,NA,NA,NA
"05_314","05","DE","f",32,5,5,4,NA,6,4,5,5,NA,6,NA,6,4,5,NA,4,NA,3,NA,NA,2,5,4,4.8,5.2,3.6,NA,NA,NA
"05_319","05","DE","f",61,6,6,4,NA,3,5,6,5,NA,2,NA,6,5,4,NA,5,NA,5,NA,NA,5,4,6,4.8,4.4,5,NA,NA,NA
"05_324","05","DE","m",60,6,4,4,NA,4,3,5,4,NA,2,NA,4,2,3,NA,5,NA,3,NA,NA,3,4,4,4,3,3.8,NA,NA,NA
"05_331","05","DE","f",26,5,2,6,NA,5,6,4,2,NA,3,NA,5,2,4,NA,5,NA,2,NA,NA,4,5,6,4.6,3.2,4.4,NA,NA,NA
"05_332","05","DE","f",24,6,4,4,NA,4,2,4,2,NA,2,NA,5,3,1,NA,4,NA,3,NA,NA,2,2,3,3.6,2.6,2.8,NA,NA,NA
"05_333","05","DE","f",20,5,4,5,NA,5,4,6,6,NA,4,NA,5,3,4,NA,6,NA,5,NA,NA,4,3,4,4.8,4.4,4.4,NA,NA,NA
"05_335","05","DE","f",23,5,4,3,NA,4,4,5,4,NA,4,NA,3,3,4,NA,4,NA,4,NA,NA,3,3,4,4,3.6,3.6,NA,NA,NA
"05_341","05","DE","f",21,5,3,5,NA,5,6,4,2,NA,3,NA,4,2,1,NA,4,NA,5,NA,NA,4,5,4,4.6,2.4,4.4,NA,NA,NA
"05_342","05","DE","f",25,6,4,4,NA,2,4,4,4,NA,4,NA,4,3,3,NA,2,NA,2,NA,NA,4,2,4,3.6,3.6,2.8,NA,NA,NA
"05_346","05","DE","f",25,5,4,3,NA,3,3,4,4,NA,4,NA,4,4,6,NA,6,NA,5,NA,NA,4,4,6,3.4,4.4,5,NA,NA,NA
"05_349","05","DE","f",44,6,6,2,NA,3,6,6,1,NA,2,NA,3,1,1,NA,4,NA,4,NA,NA,5,2,3,4.6,1.6,3.6,NA,NA,NA
"05_350","05","DE","f",25,6,4,3,NA,3,4,5,4,NA,3,NA,4,2,3,NA,5,NA,2,NA,NA,3,4,3,3.8,3.2,3.4,NA,NA,NA
"05_357","05","DE","f",34,5,5,4,NA,4,4,4,4,NA,4,NA,4,3,3,NA,4,NA,5,NA,NA,3,4,4,4.2,3.6,4,NA,NA,NA
"05_367","05","DE","f",31,5,5,3,NA,3,4,4,3,NA,3,NA,4,4,4,NA,4,NA,5,NA,NA,5,5,5,3.8,3.6,4.8,NA,NA,NA
"05_372","05","DE","m",65,6,4,4,NA,5,4,4,3,NA,3,NA,3,2,4,NA,4,NA,2,NA,NA,4,4,4,4.2,3,3.6,NA,NA,NA
"05_373","05","DE","f",21,5,4,4,NA,5,4,5,4,NA,3,NA,4,3,4,NA,4,NA,5,NA,NA,3,4,5,4.4,3.6,4.2,NA,NA,NA
"05_376","05","DE","f",19,5,4,4,NA,3,3,3,4,NA,3,NA,6,2,3,NA,4,NA,5,NA,NA,3,3,6,3.4,3.6,4.2,NA,NA,NA
"05_377","05","DE",NA,NA,NA,4,3,NA,3,3,3,4,NA,4,NA,3,4,4,NA,4,NA,5,NA,NA,3,3,4,3.2,3.8,3.8,NA,NA,NA
"05_381","05","DE","f",30,6,3,3,NA,3,3,3,3,NA,4,NA,4,2,3,NA,4,NA,2,NA,NA,2,1,2,3,3.2,2.2,NA,NA,NA
"05_400","05","DE","f",23,5,3,4,NA,3,4,4,3,NA,1,NA,4,1,2,NA,5,NA,3,NA,NA,4,4,4,3.6,2.2,4,NA,NA,NA
"05_420","05","DE","f",27,3,3,5,NA,6,4,5,4,NA,4,NA,4,4,3,NA,4,NA,3,NA,NA,4,3,5,4.6,3.8,3.8,NA,NA,NA
"05_423","05","DE","m",20,5,4,4,NA,4,5,5,4,NA,2,NA,5,2,3,NA,4,NA,5,NA,NA,3,3,4,4.4,3.2,3.8,NA,NA,NA
"05_427","05","DE","f",24,6,3,3,NA,4,4,5,4,NA,3,NA,5,3,4,NA,4,NA,3,NA,NA,4,3,5,3.8,3.8,3.8,NA,NA,NA
"05_428","05","DE","f",26,6,5,5,NA,5,5,5,3,NA,3,NA,5,3,3,NA,3,NA,3,NA,NA,3,4,4,5,3.4,3.4,NA,NA,NA
"05_431","05","DE","f",19,5,3,2,NA,4,4,4,4,NA,5,NA,5,4,4,NA,4,NA,5,NA,NA,5,5,4,3.4,4.4,4.6,NA,NA,NA
"05_434","05","DE","f",20,5,4,3,NA,4,4,4,3,NA,3,NA,4,3,4,NA,3,NA,5,NA,NA,3,3,4,3.8,3.4,3.6,NA,NA,NA
"05_435","05","DE","m",20,5,4,3,NA,2,4,4,4,NA,3,NA,5,3,4,NA,6,NA,6,NA,NA,5,4,6,3.4,3.8,5.4,NA,NA,NA
"05_438","05","DE","m",20,5,4,6,NA,1,2,3,6,NA,3,NA,5,6,2,NA,6,NA,6,NA,NA,6,6,6,3.2,4.4,6,NA,NA,NA
"05_447","05","DE","f",20,5,4,5,NA,4,5,3,4,NA,5,NA,4,4,5,NA,4,NA,3,NA,NA,3,3,4,4.2,4.4,3.4,NA,NA,NA
"05_452","05","DE","f",21,5,3,3,NA,3,3,5,5,NA,3,NA,4,4,5,NA,4,NA,3,NA,NA,2,3,4,3.4,4.2,3.2,NA,NA,NA
"05_455","05","DE","f",38,5,5,5,NA,6,5,6,3,NA,3,NA,5,3,5,NA,4,NA,5,NA,NA,4,4,4,5.4,3.8,4.2,NA,NA,NA
"05_463","05","DE","f",25,6,4,4,NA,4,4,4,4,NA,2,NA,3,3,4,NA,5,NA,4,NA,NA,5,4,4,4,3.2,4.4,NA,NA,NA
"05_482","05","DE","f",32,5,5,6,NA,6,5,6,4,NA,5,NA,6,4,4,NA,6,NA,6,NA,NA,6,5,5,5.6,4.6,5.6,NA,NA,NA
"05_485","05","DE","m",22,5,5,3,NA,1,4,4,3,NA,1,NA,2,2,2,NA,5,NA,5,NA,NA,5,3,3,3.4,2,4.2,NA,NA,NA
"05_498","05","DE","f",23,6,4,3,NA,2,4,4,3,NA,2,NA,3,2,4,NA,4,NA,2,NA,NA,4,3,3,3.4,2.8,3.2,NA,NA,NA
"05_507","05","DE","f",25,6,5,3,NA,3,6,4,4,NA,3,NA,5,2,6,NA,5,NA,6,NA,NA,5,5,6,4.2,4,5.4,NA,NA,NA
"05_524","05","DE","f",30,5,5,4,NA,6,3,5,2,NA,1,NA,4,1,2,NA,5,NA,4,NA,NA,3,4,5,4.6,2,4.2,NA,NA,NA
"05_534","05","DE","m",31,6,5,6,NA,5,5,5,4,NA,2,NA,4,2,3,NA,3,NA,6,NA,NA,5,4,4,5.2,3,4.4,NA,NA,NA
"05_535","05","DE","m",21,5,3,4,NA,3,4,5,3,NA,2,NA,5,2,1,NA,4,NA,4,NA,NA,4,4,3,3.8,2.6,3.8,NA,NA,NA
"05_537","05","DE","f",22,5,5,4,NA,3,3,5,4,NA,3,NA,4,3,4,NA,3,NA,3,NA,NA,4,3,5,4,3.6,3.6,NA,NA,NA
"05_540","05","DE","f",22,5,5,4,NA,5,4,4,4,NA,3,NA,5,2,4,NA,4,NA,5,NA,NA,5,5,4,4.4,3.6,4.6,NA,NA,NA
"05_541","05","DE","m",21,5,3,5,NA,5,2,4,2,NA,6,NA,4,1,1,NA,5,NA,5,NA,NA,5,4,6,3.8,2.8,5,NA,NA,NA
"05_542","05","DE","f",22,5,6,3,NA,3,5,5,6,NA,4,NA,5,3,4,NA,5,NA,6,NA,NA,5,5,4,4.4,4.4,5,NA,NA,NA
"05_544","05","DE","f",25,6,5,4,NA,4,5,6,4,NA,3,NA,5,3,4,NA,4,NA,5,NA,NA,4,4,5,4.8,3.8,4.4,NA,NA,NA
"05_547","05","DE","f",18,5,4,4,NA,3,4,5,5,NA,4,NA,4,4,3,NA,5,NA,4,NA,NA,4,3,4,4,4,4,NA,NA,NA
"05_552","05","DE","f",18,5,5,5,NA,3,3,5,5,NA,4,NA,5,4,4,NA,4,NA,4,NA,NA,1,2,4,4.2,4.4,3,NA,NA,NA
"05_555","05","DE","f",19,5,4,4,NA,4,3,4,3,NA,3,NA,4,4,4,NA,4,NA,4,NA,NA,3,3,4,3.8,3.6,3.6,NA,NA,NA
"05_574","05","DE","f",18,5,5,6,NA,4,5,6,5,NA,5,NA,5,3,3,NA,4,NA,5,NA,NA,4,4,4,5.2,4.2,4.2,NA,NA,NA
"05_584","05","DE","f",22,5,5,5,NA,4,4,5,3,NA,3,NA,6,3,3,NA,6,NA,5,NA,NA,1,5,4,4.6,3.6,4.2,NA,NA,NA
"05_587","05","DE","m",19,5,3,3,NA,4,4,4,5,NA,4,NA,5,4,4,NA,3,NA,4,NA,NA,3,3,4,3.6,4.4,3.4,NA,NA,NA
"05_588","05","DE","f",22,5,5,4,NA,4,5,5,5,NA,3,NA,5,4,3,NA,4,NA,5,NA,NA,5,4,4,4.6,4,4.4,NA,NA,NA
"05_592","05","DE","f",28,6,5,3,NA,3,3,4,5,NA,5,NA,5,5,3,NA,6,NA,4,NA,NA,3,4,4,3.6,4.6,4.2,NA,NA,NA
"06_197","06","EN","m",53,4,6,4,NA,4,4,4,5,NA,4,NA,3,5,6,NA,5,NA,4,NA,NA,4,5,4,NA,NA,NA,4.5,5.5,4.5
"06_198","06","EN","m",32,6,5,5,NA,4,4,5,3,NA,1,NA,4,1,4,NA,3,NA,4,NA,NA,3,4,4,NA,NA,NA,4.5,3.5,4
"06_199","06","EN","m",42,4,3,4,NA,5,1,4,6,NA,2,NA,5,4,3,NA,4,NA,6,NA,NA,2,3,5,NA,NA,NA,3.25,4.5,4
"06_201","06","EN","m",29,6,2,2,NA,1,2,3,2,NA,2,NA,2,2,2,NA,3,NA,1,NA,NA,2,2,3,NA,NA,NA,1.75,2,2.5
"06_202","06","EN","m",42,6,5,4,NA,3,4,6,2,NA,4,NA,4,4,3,NA,3,NA,4,NA,NA,5,4,5,NA,NA,NA,4,2.5,4.5
"06_203","06","EN","f",40,4,1,3,NA,1,3,5,4,NA,2,NA,5,2,5,NA,4,NA,5,NA,NA,2,4,4,NA,NA,NA,2,4.5,4
"06_204","06","EN","f",59,6,4,5,NA,4,4,5,4,NA,2,NA,4,2,4,NA,3,NA,2,NA,NA,3,4,4,NA,NA,NA,4.25,4,4
"06_205","06","EN","m",55,1,5,5,NA,5,5,5,5,NA,5,NA,5,2,5,NA,5,NA,2,NA,NA,5,5,5,NA,NA,NA,5,5,5
"06_206","06","EN","m",52,6,4,3,NA,2,4,4,4,NA,2,NA,4,3,4,NA,4,NA,2,NA,NA,4,3,3,NA,NA,NA,3.25,4,3
"06_207","06","EN","f",61,6,4,2,NA,1,4,5,2,NA,1,NA,3,2,5,NA,3,NA,2,NA,NA,2,5,4,NA,NA,NA,2.75,3.5,4.5
"06_208","06","EN","f",57,4,5,6,NA,6,5,6,5,NA,4,NA,6,4,6,NA,5,NA,5,NA,NA,5,5,5,NA,NA,NA,5.5,5.5,5
"06_209","06","EN","f",25,1,5,3,NA,3,4,6,3,NA,3,NA,5,3,2,NA,3,NA,5,NA,NA,3,3,3,NA,NA,NA,3.75,2.5,3
"06_210","06","EN","m",30,4,3,3,NA,3,5,5,4,NA,3,NA,5,3,4,NA,4,NA,3,NA,NA,3,4,3,NA,NA,NA,3.5,4,3.5
"06_211","06","EN","f",55,4,4,1,NA,1,1,5,1,NA,1,NA,5,1,1,NA,1,NA,2,NA,NA,1,1,1,NA,NA,NA,1.75,1,1
"06_212","06","EN","f",54,4,6,6,NA,6,6,6,5,NA,3,NA,4,3,4,NA,4,NA,4,NA,NA,6,5,4,NA,NA,NA,6,4.5,4.5
"06_213","06","EN","f",37,4,3,1,NA,5,3,5,4,NA,4,NA,4,5,4,NA,4,NA,6,NA,NA,3,1,6,NA,NA,NA,3,4,3.5
"06_214","06","EN","m",60,1,4,4,NA,4,4,4,4,NA,2,NA,4,2,4,NA,3,NA,4,NA,NA,3,4,4,NA,NA,NA,4,4,4
"06_215","06","EN","f",58,6,2,1,NA,1,1,2,1,NA,1,NA,1,1,1,NA,2,NA,1,NA,NA,1,1,1,NA,NA,NA,1.25,1,1
"06_219","06","EN","m",41,4,3,2,NA,4,4,4,1,NA,1,NA,5,6,3,NA,5,NA,6,NA,NA,4,2,6,NA,NA,NA,3.25,2,4
"06_220","06","EN","m",44,6,5,4,NA,4,4,5,5,NA,4,NA,3,3,4,NA,4,NA,5,NA,NA,4,5,4,NA,NA,NA,4.25,4.5,4.5
"06_222","06","EN","f",33,1,4,5,NA,4,4,6,4,NA,2,NA,4,1,3,NA,5,NA,5,NA,NA,6,4,3,NA,NA,NA,4.25,3.5,3.5
"06_223","06","EN","m",43,6,3,3,NA,1,3,5,4,NA,4,NA,4,5,4,NA,3,NA,2,NA,NA,4,4,4,NA,NA,NA,2.5,4,4
"06_224","06","EN","m",59,6,4,4,NA,5,4,4,3,NA,3,NA,4,2,3,NA,4,NA,3,NA,NA,4,3,3,NA,NA,NA,4.25,3,3
"06_225","06","EN","m",39,6,4,2,NA,5,3,6,3,NA,1,NA,2,2,3,NA,1,NA,3,NA,NA,2,3,4,NA,NA,NA,3.5,3,3.5
"06_227","06","EN","f",73,6,4,3,NA,1,2,4,4,NA,4,NA,5,4,4,NA,4,NA,2,NA,NA,3,3,2,NA,NA,NA,2.5,4,2.5
"06_228","06","EN","m",49,6,4,2,NA,4,4,5,5,NA,4,NA,2,4,4,NA,5,NA,5,NA,NA,3,4,4,NA,NA,NA,3.5,4.5,4
"06_229","06","EN","f",24,6,5,5,NA,5,4,6,6,NA,5,NA,6,6,2,NA,3,NA,5,NA,NA,5,4,5,NA,NA,NA,4.75,4,4.5
"06_230","06","EN","m",37,6,1,1,NA,2,2,2,5,NA,4,NA,4,5,5,NA,5,NA,3,NA,NA,4,5,5,NA,NA,NA,1.5,5,5
"06_231","06","EN","m",56,1,4,5,NA,3,4,5,4,NA,2,NA,2,1,4,NA,6,NA,6,NA,NA,5,3,3,NA,NA,NA,4,4,3
